"REF_DATE","GEO","DGUID","Wages","Type of work","National Occupational Classification (NOC)","Sex","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assisting occupations in support of health services [34]","Males","55 years and over","Current dollars","75","units","0","v1063665498","7.3.2.20.2.4","881.98","","","","2"
"2020","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assisting occupations in support of health services [34]","Males","55 years and over","Current dollars","75","units","0","v1063665498","7.3.2.20.2.4","864.19","","","","2"
"2021","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Assisting occupations in support of health services [34]","Males","55 years and over","Current dollars","75","units","0","v1063665498","7.3.2.20.2.4","945.69","","","","2"
"1997","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in education, law and social, community and government services [4]","Males","55 years and over","Current dollars","75","units","0","v1063665510","7.3.2.21.2.4","1206.11","","","","2"
"1998","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in education, law and social, community and government services [4]","Males","55 years and over","Current dollars","75","units","0","v1063665510","7.3.2.21.2.4","1207.24","","","","2"
"1999","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in education, law and social, community and government services [4]","Males","55 years and over","Current dollars","75","units","0","v1063665510","7.3.2.21.2.4","1270.25","","","","2"
"2000","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in education, law and social, community and government services [4]","Males","55 years and over","Current dollars","75","units","0","v1063665510","7.3.2.21.2.4","1283.70","","","","2"
"2001","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in education, law and social, community and government services [4]","Males","55 years and over","Current dollars","75","units","0","v1063665510","7.3.2.21.2.4","1191.78","","","","2"
"2002","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in education, law and social, community and government services [4]","Males","55 years and over","Current dollars","75","units","0","v1063665510","7.3.2.21.2.4","1157.42","","","","2"
"2003","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in education, law and social, community and government services [4]","Males","55 years and over","Current dollars","75","units","0","v1063665510","7.3.2.21.2.4","1356.21","","","","2"
"2004","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in education, law and social, community and government services [4]","Males","55 years and over","Current dollars","75","units","0","v1063665510","7.3.2.21.2.4","1345.42","","","","2"
"2005","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in education, law and social, community and government services [4]","Males","55 years and over","Current dollars","75","units","0","v1063665510","7.3.2.21.2.4","1471.17","","","","2"
"2006","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in education, law and social, community and government services [4]","Males","55 years and over","Current dollars","75","units","0","v1063665510","7.3.2.21.2.4","1366.23","","","","2"
"2007","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in education, law and social, community and government services [4]","Males","55 years and over","Current dollars","75","units","0","v1063665510","7.3.2.21.2.4","1409.49","","","","2"
"2008","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in education, law and social, community and government services [4]","Males","55 years and over","Current dollars","75","units","0","v1063665510","7.3.2.21.2.4","1550.97","","","","2"
"2009","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in education, law and social, community and government services [4]","Males","55 years and over","Current dollars","75","units","0","v1063665510","7.3.2.21.2.4","1609.93","","","","2"
"2010","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in education, law and social, community and government services [4]","Males","55 years and over","Current dollars","75","units","0","v1063665510","7.3.2.21.2.4","1501.51","","","","2"
"2011","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in education, law and social, community and government services [4]","Males","55 years and over","Current dollars","75","units","0","v1063665510","7.3.2.21.2.4","1599.96","","","","2"
"2012","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in education, law and social, community and government services [4]","Males","55 years and over","Current dollars","75","units","0","v1063665510","7.3.2.21.2.4","1561.99","","","","2"
"2013","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in education, law and social, community and government services [4]","Males","55 years and over","Current dollars","75","units","0","v1063665510","7.3.2.21.2.4","1669.27","","","","2"
"2014","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in education, law and social, community and government services [4]","Males","55 years and over","Current dollars","75","units","0","v1063665510","7.3.2.21.2.4","1594.11","","","","2"
"2015","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in education, law and social, community and government services [4]","Males","55 years and over","Current dollars","75","units","0","v1063665510","7.3.2.21.2.4","1618.88","","","","2"
"2016","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in education, law and social, community and government services [4]","Males","55 years and over","Current dollars","75","units","0","v1063665510","7.3.2.21.2.4","1772.90","","","","2"
"2017","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in education, law and social, community and government services [4]","Males","55 years and over","Current dollars","75","units","0","v1063665510","7.3.2.21.2.4","1624.51","","","","2"
"2018","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in education, law and social, community and government services [4]","Males","55 years and over","Current dollars","75","units","0","v1063665510","7.3.2.21.2.4","1797.84","","","","2"
"2019","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in education, law and social, community and government services [4]","Males","55 years and over","Current dollars","75","units","0","v1063665510","7.3.2.21.2.4","1806.91","","","","2"
"2020","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in education, law and social, community and government services [4]","Males","55 years and over","Current dollars","75","units","0","v1063665510","7.3.2.21.2.4","1907.08","","","","2"
"2021","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in education, law and social, community and government services [4]","Males","55 years and over","Current dollars","75","units","0","v1063665510","7.3.2.21.2.4","1851.31","","","","2"
"1997","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in education services [40]","Males","55 years and over","Current dollars","75","units","0","v1063665522","7.3.2.22.2.4","1361.91","","","","2"
"1998","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in education services [40]","Males","55 years and over","Current dollars","75","units","0","v1063665522","7.3.2.22.2.4","1344.80","","","","2"
"1999","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in education services [40]","Males","55 years and over","Current dollars","75","units","0","v1063665522","7.3.2.22.2.4","1455.10","","","","2"
"2000","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in education services [40]","Males","55 years and over","Current dollars","75","units","0","v1063665522","7.3.2.22.2.4","1421.15","","","","2"
"2001","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in education services [40]","Males","55 years and over","Current dollars","75","units","0","v1063665522","7.3.2.22.2.4","1368.04","","","","2"
"2002","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in education services [40]","Males","55 years and over","Current dollars","75","units","0","v1063665522","7.3.2.22.2.4","1296.35","","","","2"
"2003","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in education services [40]","Males","55 years and over","Current dollars","75","units","0","v1063665522","7.3.2.22.2.4","1442.63","","","","2"
"2004","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in education services [40]","Males","55 years and over","Current dollars","75","units","0","v1063665522","7.3.2.22.2.4","1469.37","","","","2"
"2005","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in education services [40]","Males","55 years and over","Current dollars","75","units","0","v1063665522","7.3.2.22.2.4","1556.46","","","","2"
"2006","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in education services [40]","Males","55 years and over","Current dollars","75","units","0","v1063665522","7.3.2.22.2.4","1529.98","","","","2"
