"REF_DATE","GEO","DGUID","Wages","Type of work","National Occupational Classification (NOC)","Sex","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2004","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in nursing [30]","Males","25 to 54 years","Current dollars","75","units","0","v1063665461","7.3.2.17.2.3","1184.94","","","","2"
"2005","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in nursing [30]","Males","25 to 54 years","Current dollars","75","units","0","v1063665461","7.3.2.17.2.3","1191.31","","","","2"
"2006","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in nursing [30]","Males","25 to 54 years","Current dollars","75","units","0","v1063665461","7.3.2.17.2.3","1110.84","","","","2"
"2007","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in nursing [30]","Males","25 to 54 years","Current dollars","75","units","0","v1063665461","7.3.2.17.2.3","1214.47","","","","2"
"2008","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in nursing [30]","Males","25 to 54 years","Current dollars","75","units","0","v1063665461","7.3.2.17.2.3","1337.12","","","","2"
"2009","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in nursing [30]","Males","25 to 54 years","Current dollars","75","units","0","v1063665461","7.3.2.17.2.3","1319.16","","","","2"
"2010","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in nursing [30]","Males","25 to 54 years","Current dollars","75","units","0","v1063665461","7.3.2.17.2.3","1265.85","","","","2"
"2011","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in nursing [30]","Males","25 to 54 years","Current dollars","75","units","0","v1063665461","7.3.2.17.2.3","1365.43","","","","2"
"2012","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in nursing [30]","Males","25 to 54 years","Current dollars","75","units","0","v1063665461","7.3.2.17.2.3","1215.43","","","","2"
"2013","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in nursing [30]","Males","25 to 54 years","Current dollars","75","units","0","v1063665461","7.3.2.17.2.3","1374.69","","","","2"
"2014","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in nursing [30]","Males","25 to 54 years","Current dollars","75","units","0","v1063665461","7.3.2.17.2.3","1381.15","","","","2"
"2015","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in nursing [30]","Males","25 to 54 years","Current dollars","75","units","0","v1063665461","7.3.2.17.2.3","1410.00","","","","2"
"2016","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in nursing [30]","Males","25 to 54 years","Current dollars","75","units","0","v1063665461","7.3.2.17.2.3","1319.85","","","","2"
"2017","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in nursing [30]","Males","25 to 54 years","Current dollars","75","units","0","v1063665461","7.3.2.17.2.3","1369.24","","","","2"
"2018","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in nursing [30]","Males","25 to 54 years","Current dollars","75","units","0","v1063665461","7.3.2.17.2.3","1311.49","","","","2"
"2019","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in nursing [30]","Males","25 to 54 years","Current dollars","75","units","0","v1063665461","7.3.2.17.2.3","1453.15","","","","2"
"2020","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in nursing [30]","Males","25 to 54 years","Current dollars","75","units","0","v1063665461","7.3.2.17.2.3","1569.47","","","","2"
"2021","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in nursing [30]","Males","25 to 54 years","Current dollars","75","units","0","v1063665461","7.3.2.17.2.3","1455.82","","","","2"
"1997","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in health (except nursing) [31]","Males","25 to 54 years","Current dollars","75","units","0","v1063665473","7.3.2.18.2.3","1077.29","","","","2"
"1998","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in health (except nursing) [31]","Males","25 to 54 years","Current dollars","75","units","0","v1063665473","7.3.2.18.2.3","1037.09","","","","2"
"1999","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in health (except nursing) [31]","Males","25 to 54 years","Current dollars","75","units","0","v1063665473","7.3.2.18.2.3","1253.02","","","","2"
"2000","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in health (except nursing) [31]","Males","25 to 54 years","Current dollars","75","units","0","v1063665473","7.3.2.18.2.3","989.87","","","","2"
"2001","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in health (except nursing) [31]","Males","25 to 54 years","Current dollars","75","units","0","v1063665473","7.3.2.18.2.3","1051.51","","","","2"
"2002","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in health (except nursing) [31]","Males","25 to 54 years","Current dollars","75","units","0","v1063665473","7.3.2.18.2.3","1162.30","","","","2"
"2003","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in health (except nursing) [31]","Males","25 to 54 years","Current dollars","75","units","0","v1063665473","7.3.2.18.2.3","1230.83","","","","2"
"2004","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in health (except nursing) [31]","Males","25 to 54 years","Current dollars","75","units","0","v1063665473","7.3.2.18.2.3","1408.03","","","","2"
"2005","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in health (except nursing) [31]","Males","25 to 54 years","Current dollars","75","units","0","v1063665473","7.3.2.18.2.3","1455.08","","","","2"
"2006","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in health (except nursing) [31]","Males","25 to 54 years","Current dollars","75","units","0","v1063665473","7.3.2.18.2.3","1194.57","","","","2"
"2007","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in health (except nursing) [31]","Males","25 to 54 years","Current dollars","75","units","0","v1063665473","7.3.2.18.2.3","1354.50","","","","2"
"2008","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in health (except nursing) [31]","Males","25 to 54 years","Current dollars","75","units","0","v1063665473","7.3.2.18.2.3","1255.57","","","","2"
"2009","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in health (except nursing) [31]","Males","25 to 54 years","Current dollars","75","units","0","v1063665473","7.3.2.18.2.3","1321.45","","","","2"
"2010","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in health (except nursing) [31]","Males","25 to 54 years","Current dollars","75","units","0","v1063665473","7.3.2.18.2.3","1351.63","","","","2"
"2011","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in health (except nursing) [31]","Males","25 to 54 years","Current dollars","75","units","0","v1063665473","7.3.2.18.2.3","1578.45","","","","2"
"2012","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in health (except nursing) [31]","Males","25 to 54 years","Current dollars","75","units","0","v1063665473","7.3.2.18.2.3","1327.57","","","","2"
"2013","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in health (except nursing) [31]","Males","25 to 54 years","Current dollars","75","units","0","v1063665473","7.3.2.18.2.3","1468.94","","","","2"
"2014","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in health (except nursing) [31]","Males","25 to 54 years","Current dollars","75","units","0","v1063665473","7.3.2.18.2.3","1604.26","","","","2"
"2015","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in health (except nursing) [31]","Males","25 to 54 years","Current dollars","75","units","0","v1063665473","7.3.2.18.2.3","1554.30","","","","2"
"2016","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in health (except nursing) [31]","Males","25 to 54 years","Current dollars","75","units","0","v1063665473","7.3.2.18.2.3","1504.47","","","","2"
"2017","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in health (except nursing) [31]","Males","25 to 54 years","Current dollars","75","units","0","v1063665473","7.3.2.18.2.3","1475.55","","","","2"
"2018","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in health (except nursing) [31]","Males","25 to 54 years","Current dollars","75","units","0","v1063665473","7.3.2.18.2.3","1794.88","","","","2"
"2019","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in health (except nursing) [31]","Males","25 to 54 years","Current dollars","75","units","0","v1063665473","7.3.2.18.2.3","1592.53","","","","2"
"2020","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in health (except nursing) [31]","Males","25 to 54 years","Current dollars","75","units","0","v1063665473","7.3.2.18.2.3","1696.00","","","","2"
"2021","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in health (except nursing) [31]","Males","25 to 54 years","Current dollars","75","units","0","v1063665473","7.3.2.18.2.3","1786.62","","","","2"
"1997","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations in health [32]","Males","25 to 54 years","Current dollars","75","units","0","v1063665485","7.3.2.19.2.3","787.86","","","","2"
"1998","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations in health [32]","Males","25 to 54 years","Current dollars","75","units","0","v1063665485","7.3.2.19.2.3","770.32","","","","2"
"1999","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations in health [32]","Males","25 to 54 years","Current dollars","75","units","0","v1063665485","7.3.2.19.2.3","833.26","","","","2"
