"REF_DATE","GEO","DGUID","Wages","Type of work","National Occupational Classification (NOC)","Sex","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in natural and applied sciences [21]","Females","25 to 54 years","Current dollars","75","units","0","v1063665429","7.3.2.14.3.3","1445.43","","","","2"
"2017","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in natural and applied sciences [21]","Females","25 to 54 years","Current dollars","75","units","0","v1063665429","7.3.2.14.3.3","1485.30","","","","2"
"2018","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in natural and applied sciences [21]","Females","25 to 54 years","Current dollars","75","units","0","v1063665429","7.3.2.14.3.3","1392.40","","","","2"
"2019","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in natural and applied sciences [21]","Females","25 to 54 years","Current dollars","75","units","0","v1063665429","7.3.2.14.3.3","1521.26","","","","2"
"2020","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in natural and applied sciences [21]","Females","25 to 54 years","Current dollars","75","units","0","v1063665429","7.3.2.14.3.3","1554.02","","","","2"
"2021","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in natural and applied sciences [21]","Females","25 to 54 years","Current dollars","75","units","0","v1063665429","7.3.2.14.3.3","1588.46","","","","2"
"1997","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations related to natural and applied sciences [22]","Females","25 to 54 years","Current dollars","75","units","0","v1063665441","7.3.2.15.3.3","689.77","","","","2"
"1998","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations related to natural and applied sciences [22]","Females","25 to 54 years","Current dollars","75","units","0","v1063665441","7.3.2.15.3.3","712.00","","","","2"
"1999","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations related to natural and applied sciences [22]","Females","25 to 54 years","Current dollars","75","units","0","v1063665441","7.3.2.15.3.3","692.16","","","","2"
"2000","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations related to natural and applied sciences [22]","Females","25 to 54 years","Current dollars","75","units","0","v1063665441","7.3.2.15.3.3","774.42","","","","2"
"2001","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations related to natural and applied sciences [22]","Females","25 to 54 years","Current dollars","75","units","0","v1063665441","7.3.2.15.3.3","828.50","","","","2"
"2002","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations related to natural and applied sciences [22]","Females","25 to 54 years","Current dollars","75","units","0","v1063665441","7.3.2.15.3.3","819.68","","","","2"
"2003","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations related to natural and applied sciences [22]","Females","25 to 54 years","Current dollars","75","units","0","v1063665441","7.3.2.15.3.3","876.52","","","","2"
"2004","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations related to natural and applied sciences [22]","Females","25 to 54 years","Current dollars","75","units","0","v1063665441","7.3.2.15.3.3","911.19","","","","2"
"2005","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations related to natural and applied sciences [22]","Females","25 to 54 years","Current dollars","75","units","0","v1063665441","7.3.2.15.3.3","871.65","","","","2"
"2006","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations related to natural and applied sciences [22]","Females","25 to 54 years","Current dollars","75","units","0","v1063665441","7.3.2.15.3.3","912.34","","","","2"
"2007","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations related to natural and applied sciences [22]","Females","25 to 54 years","Current dollars","75","units","0","v1063665441","7.3.2.15.3.3","919.66","","","","2"
"2008","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations related to natural and applied sciences [22]","Females","25 to 54 years","Current dollars","75","units","0","v1063665441","7.3.2.15.3.3","947.57","","","","2"
"2009","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations related to natural and applied sciences [22]","Females","25 to 54 years","Current dollars","75","units","0","v1063665441","7.3.2.15.3.3","992.88","","","","2"
"2010","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations related to natural and applied sciences [22]","Females","25 to 54 years","Current dollars","75","units","0","v1063665441","7.3.2.15.3.3","1017.94","","","","2"
"2011","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations related to natural and applied sciences [22]","Females","25 to 54 years","Current dollars","75","units","0","v1063665441","7.3.2.15.3.3","997.04","","","","2"
"2012","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations related to natural and applied sciences [22]","Females","25 to 54 years","Current dollars","75","units","0","v1063665441","7.3.2.15.3.3","1062.48","","","","2"
"2013","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations related to natural and applied sciences [22]","Females","25 to 54 years","Current dollars","75","units","0","v1063665441","7.3.2.15.3.3","1042.58","","","","2"
"2014","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations related to natural and applied sciences [22]","Females","25 to 54 years","Current dollars","75","units","0","v1063665441","7.3.2.15.3.3","1030.22","","","","2"
"2015","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations related to natural and applied sciences [22]","Females","25 to 54 years","Current dollars","75","units","0","v1063665441","7.3.2.15.3.3","1106.85","","","","2"
"2016","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations related to natural and applied sciences [22]","Females","25 to 54 years","Current dollars","75","units","0","v1063665441","7.3.2.15.3.3","1154.22","","","","2"
"2017","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations related to natural and applied sciences [22]","Females","25 to 54 years","Current dollars","75","units","0","v1063665441","7.3.2.15.3.3","1189.56","","","","2"
"2018","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations related to natural and applied sciences [22]","Females","25 to 54 years","Current dollars","75","units","0","v1063665441","7.3.2.15.3.3","1137.57","","","","2"
"2019","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations related to natural and applied sciences [22]","Females","25 to 54 years","Current dollars","75","units","0","v1063665441","7.3.2.15.3.3","1166.93","","","","2"
"2020","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations related to natural and applied sciences [22]","Females","25 to 54 years","Current dollars","75","units","0","v1063665441","7.3.2.15.3.3","1279.27","","","","2"
"2021","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations related to natural and applied sciences [22]","Females","25 to 54 years","Current dollars","75","units","0","v1063665441","7.3.2.15.3.3","1213.36","","","","2"
"1997","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Health occupations [3]","Females","25 to 54 years","Current dollars","75","units","0","v1063665453","7.3.2.16.3.3","713.01","","","","2"
"1998","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Health occupations [3]","Females","25 to 54 years","Current dollars","75","units","0","v1063665453","7.3.2.16.3.3","721.85","","","","2"
"1999","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Health occupations [3]","Females","25 to 54 years","Current dollars","75","units","0","v1063665453","7.3.2.16.3.3","736.73","","","","2"
"2000","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Health occupations [3]","Females","25 to 54 years","Current dollars","75","units","0","v1063665453","7.3.2.16.3.3","761.26","","","","2"
"2001","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Health occupations [3]","Females","25 to 54 years","Current dollars","75","units","0","v1063665453","7.3.2.16.3.3","803.52","","","","2"
"2002","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Health occupations [3]","Females","25 to 54 years","Current dollars","75","units","0","v1063665453","7.3.2.16.3.3","842.45","","","","2"
"2003","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Health occupations [3]","Females","25 to 54 years","Current dollars","75","units","0","v1063665453","7.3.2.16.3.3","835.27","","","","2"
"2004","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Health occupations [3]","Females","25 to 54 years","Current dollars","75","units","0","v1063665453","7.3.2.16.3.3","873.59","","","","2"
"2005","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Health occupations [3]","Females","25 to 54 years","Current dollars","75","units","0","v1063665453","7.3.2.16.3.3","913.13","","","","2"
"2006","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Health occupations [3]","Females","25 to 54 years","Current dollars","75","units","0","v1063665453","7.3.2.16.3.3","913.52","","","","2"
"2007","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Health occupations [3]","Females","25 to 54 years","Current dollars","75","units","0","v1063665453","7.3.2.16.3.3","966.36","","","","2"
