"REF_DATE","GEO","DGUID","Wages","Type of work","National Occupational Classification (NOC)","Sex","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in natural and applied sciences [21]","Females","55 years and over","Current dollars","75","units","0","v1063665430","7.3.2.14.3.4","1456.72","","","","2"
"2017","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in natural and applied sciences [21]","Females","55 years and over","Current dollars","75","units","0","v1063665430","7.3.2.14.3.4","1550.45","","","","2"
"2018","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in natural and applied sciences [21]","Females","55 years and over","Current dollars","75","units","0","v1063665430","7.3.2.14.3.4","1573.83","","","","2"
"2019","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in natural and applied sciences [21]","Females","55 years and over","Current dollars","75","units","0","v1063665430","7.3.2.14.3.4","1621.96","","","","2"
"2020","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in natural and applied sciences [21]","Females","55 years and over","Current dollars","75","units","0","v1063665430","7.3.2.14.3.4","1717.60","","","","2"
"2021","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in natural and applied sciences [21]","Females","55 years and over","Current dollars","75","units","0","v1063665430","7.3.2.14.3.4","1654.62","","","","2"
"1997","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations related to natural and applied sciences [22]","Females","55 years and over","Current dollars","75","units","0","v1063665442","7.3.2.15.3.4","","x","","","2"
"1998","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations related to natural and applied sciences [22]","Females","55 years and over","Current dollars","75","units","0","v1063665442","7.3.2.15.3.4","","x","","","2"
"1999","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations related to natural and applied sciences [22]","Females","55 years and over","Current dollars","75","units","0","v1063665442","7.3.2.15.3.4","649.30","","","","2"
"2000","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations related to natural and applied sciences [22]","Females","55 years and over","Current dollars","75","units","0","v1063665442","7.3.2.15.3.4","753.35","","","","2"
"2001","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations related to natural and applied sciences [22]","Females","55 years and over","Current dollars","75","units","0","v1063665442","7.3.2.15.3.4","","x","","","2"
"2002","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations related to natural and applied sciences [22]","Females","55 years and over","Current dollars","75","units","0","v1063665442","7.3.2.15.3.4","","x","","","2"
"2003","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations related to natural and applied sciences [22]","Females","55 years and over","Current dollars","75","units","0","v1063665442","7.3.2.15.3.4","661.92","","","","2"
"2004","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations related to natural and applied sciences [22]","Females","55 years and over","Current dollars","75","units","0","v1063665442","7.3.2.15.3.4","","x","","","2"
"2005","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations related to natural and applied sciences [22]","Females","55 years and over","Current dollars","75","units","0","v1063665442","7.3.2.15.3.4","931.78","","","","2"
"2006","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations related to natural and applied sciences [22]","Females","55 years and over","Current dollars","75","units","0","v1063665442","7.3.2.15.3.4","961.52","","","","2"
"2007","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations related to natural and applied sciences [22]","Females","55 years and over","Current dollars","75","units","0","v1063665442","7.3.2.15.3.4","1085.80","","","","2"
"2008","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations related to natural and applied sciences [22]","Females","55 years and over","Current dollars","75","units","0","v1063665442","7.3.2.15.3.4","1045.67","","","","2"
"2009","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations related to natural and applied sciences [22]","Females","55 years and over","Current dollars","75","units","0","v1063665442","7.3.2.15.3.4","1074.39","","","","2"
"2010","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations related to natural and applied sciences [22]","Females","55 years and over","Current dollars","75","units","0","v1063665442","7.3.2.15.3.4","987.67","","","","2"
"2011","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations related to natural and applied sciences [22]","Females","55 years and over","Current dollars","75","units","0","v1063665442","7.3.2.15.3.4","1222.46","","","","2"
"2012","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations related to natural and applied sciences [22]","Females","55 years and over","Current dollars","75","units","0","v1063665442","7.3.2.15.3.4","1152.78","","","","2"
"2013","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations related to natural and applied sciences [22]","Females","55 years and over","Current dollars","75","units","0","v1063665442","7.3.2.15.3.4","1201.35","","","","2"
"2014","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations related to natural and applied sciences [22]","Females","55 years and over","Current dollars","75","units","0","v1063665442","7.3.2.15.3.4","1023.90","","","","2"
"2015","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations related to natural and applied sciences [22]","Females","55 years and over","Current dollars","75","units","0","v1063665442","7.3.2.15.3.4","1185.37","","","","2"
"2016","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations related to natural and applied sciences [22]","Females","55 years and over","Current dollars","75","units","0","v1063665442","7.3.2.15.3.4","1257.62","","","","2"
"2017","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations related to natural and applied sciences [22]","Females","55 years and over","Current dollars","75","units","0","v1063665442","7.3.2.15.3.4","1200.55","","","","2"
"2018","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations related to natural and applied sciences [22]","Females","55 years and over","Current dollars","75","units","0","v1063665442","7.3.2.15.3.4","1248.18","","","","2"
"2019","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations related to natural and applied sciences [22]","Females","55 years and over","Current dollars","75","units","0","v1063665442","7.3.2.15.3.4","1174.39","","","","2"
"2020","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations related to natural and applied sciences [22]","Females","55 years and over","Current dollars","75","units","0","v1063665442","7.3.2.15.3.4","1402.94","","","","2"
"2021","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations related to natural and applied sciences [22]","Females","55 years and over","Current dollars","75","units","0","v1063665442","7.3.2.15.3.4","1347.85","","","","2"
"1997","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Health occupations [3]","Females","55 years and over","Current dollars","75","units","0","v1063665454","7.3.2.16.3.4","732.01","","","","2"
"1998","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Health occupations [3]","Females","55 years and over","Current dollars","75","units","0","v1063665454","7.3.2.16.3.4","703.06","","","","2"
"1999","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Health occupations [3]","Females","55 years and over","Current dollars","75","units","0","v1063665454","7.3.2.16.3.4","","x","","","2"
"2000","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Health occupations [3]","Females","55 years and over","Current dollars","75","units","0","v1063665454","7.3.2.16.3.4","","x","","","2"
"2001","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Health occupations [3]","Females","55 years and over","Current dollars","75","units","0","v1063665454","7.3.2.16.3.4","783.65","","","","2"
"2002","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Health occupations [3]","Females","55 years and over","Current dollars","75","units","0","v1063665454","7.3.2.16.3.4","856.87","","","","2"
